feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12
954,63.63327821702443,B,765,8.846297582359796,A,478,39.27787786905758,A,311,99.190389149761,D
836,6.193588798287412,A,857,95.56535381768997,D,384,74.84838265626085,A,874,61.096886039214326,A
989,30.03334248854019,B,314,61.147299030352364,B,804,46.43260361271561,D,500,20.247595462238564,D
300,92.19469089947755,B,19,89.97073602863483,D,681,89.20168282854405,D,213,17.27463354402515,A
802,18.001385127285047,C,160,67.62334632678477,B,198,3.878152453628466,D,379,23.627775777515662,D
589,7.461729252582423,A,818,54.14421911158441,A,179,26.68127528298971,A,839,72.06165445070513,B
810,44.92414176589048,C,122,18.077072748316837,D,615,55.03181998987013,D,55,50.38267134416097,D
649,85.21120264419989,A,72,18.617458890671244,B,731,32.9996832832326,B,96,54.01999650804666,D
618,8.590565814860707,C,55,47.78445890334989,B,528,74.5261668118025,A,313,69.9097834639995,A
607,36.198001157810445,B,460,87.17377934849635,B,47,69.15339636340984,D,185,73.16795429662136,C
135,90.07770862137329,B,169,12.406649110303768,C,848,3.526905955387581,A,423,74.9172253406045,D
580,12.697399444500977,B,611,99.84012981294863,A,558,60.45078703252493,B,668,8.895338476909659,C
147,31.756182085282713,B,582,87.71531339364844,B,612,83.75275275954168,D,666,83.40870377822965,C
490,78.06364054203468,A,149,39.863318295800696,C,183,32.24657875965883,D,505,18.263337060624874,B
478,54.77788772674163,D,629,26.058714745018747,C,354,14.796535626022592,C,613,63.84837557325066,D
159,83.40098092272473,A,26,92.27761342139976,B,487,74.09141158165482,B,354,23.322831570694827,D
384,12.047943911831041,C,248,13.197950304426936,A,216,90.14231867989378,B,73,82.79027269716047,D
163,92.13486296659255,A,897,35.38170360649729,D,892,66.03351796797088,C,838,76.74785675388985,D
441,93.55626765700566,A,721,9.307322500905371,C,423,84.75832177089228,B,22,18.348458567249416,C
853,16.37598899452393,C,227,95.39276569338982,B,646,99.86783541937633,D,201,55.477182145886566,B
189,4.353670976268255,B,923,62.14467191886335,A,852,50.439222654493456,C,173,72.44758337985833,D
415,98.99429681360131,C,946,34.28178482267044,A,829,93.5935821691545,A,655,17.75571528171532,D
339,48.74290763794002,C,626,28.272833371669023,B,9,35.09185642207236,D,449,15.490890013650333,D
607,57.635464999507704,D,706,44.96533506075945,C,213,74.81919620912726,B,352,38.19936727159293,C
181,61.97456863299105,D,484,10.046469223719816,D,139,90.24514809155436,C,495,91.93995834637447,B
288,79.17717781526977,B,833,89.04554409297613,A,734,52.56665109512175,A,146,7.7099140308542955,C
834,81.38680893554587,C,10,51.58309731812198,D,321,63.02026570633524,C,267,36.52836153027627,B
187,20.198597207657613,C,95,72.78471434364712,A,91,97.07888991591669,D,995,80.82788395291257,C
884,24.42703732271913,C,121,24.14083832774878,A,890,25.866817330769813,D,865,35.08013762917736,D
138,87.80646986569083,A,126,50.8711768267921,A,315,36.241810675185235,C,388,6.454637393610097,A
130,82.13224287030806,D,549,21.897527496368628,C,112,77.4553924389228,C,34,63.62777571286171,A
194,62.14431877384158,D,69,81.79336684743912,C,113,34.756062648442544,B,304,95.83138991217183,B
316,99.47521675336013,B,297,77.75222597426287,B,710,50.576766080422445,D,83,58.38565476202751,B
984,73.78321041158104,D,686,15.672030095443546,D,374,5.995313481413556,A,560,81.62774808401502,C
785,22.36784004489464,D,501,8.376183172870558,D,263,56.98292001539062,C,844,2.4048353930837023,B
864,84.81776236893515,B,973,82.59547691891724,B,368,63.0516964351894,A,296,66.39294813528699,B
144,42.05853100064386,C,45,11.855142569187114,C,378,9.177845493194264,C,699,15.947853731974806,B
16,4.57911339358763,A,635,55.29991408784821,D,829,25.146314743486236,D,484,70.1570443246515,C
302,32.820706503355396,B,382,53.91424249520929,B,825,43.88548884019216,C,944,57.44026222806235,C
423,76.59157217187915,D,984,21.091462745083447,A,854,78.34286515027348,B,297,22.944040915374956,A
245,96.06041451146085,B,27,59.544290122593495,D,674,3.14404173220467,A,406,58.917791810571664,A
927,28.33750521401619,D,705,50.77276553899572,C,596,33.803600707406034,C,367,67.94002857787457,C
107,25.40511611656179,C,497,51.40973301494075,D,557,1.4843665284509155,D,320,90.31152982675472,A
88,56.79804197423171,C,852,36.61029766604224,A,45,52.606956566683046,C,204,88.99583727451588,D
129,81.35670606658223,C,136,84.00442713559156,C,271,50.37879523857731,A,49,93.7059066794984,A
907,74.90604253393371,D,707,9.352685723956691,C,495,75.7818045997748,D,630,84.27934398849335,B
887,56.435931353718836,B,49,44.42368173701826,B,905,1.388039099165823,C,695,54.542472499640624,D
341,63.50757847983337,D,608,26.721819458287445,C,722,76.11264826254558,B,604,85.0657272447349,A
4,24.967796775308056,C,507,84.99489194425595,B,686,89.23147954424208,B,271,72.50024495892923,C
327,43.82485223533171,C,121,23.2829679212028,C,247,32.424591733100854,B,644,74.05430361776827,C
410,26.28119702550969,C,761,76.9354575330142,A,174,34.03534325151569,D,648,16.298233529415178,B
879,88.55737950961912,D,985,61.54001691682806,A,36,1.10584700222579,C,479,18.783635812298982,A
306,12.142896229186059,A,217,87.60423528262291,A,302,43.48217482319537,D,895,18.848437043233677,A
908,68.2943152277807,C,626,59.78560034918662,A,810,61.688392156830474,B,828,21.707686587835617,D
607,26.768036519337322,B,526,56.09195227394788,A,158,13.146791421118978,D,639,42.38477935669864,D
721,48.08216356212817,C,574,80.31186401856979,D,651,66.05932519782303,C,346,32.22492533548212,C
225,30.641865244416643,D,43,56.68616018332479,A,886,37.2085243719195,B,899,5.860559685459212,A
971,33.0012863888877,B,923,84.60966383902377,C,33,67.62679107569126,D,743,72.6813905391455,B
348,26.778908347491175,D,752,5.882484951102642,B,763,25.85863065634888,A,903,40.92042167045889,D
992,75.52649919834842,A,96,50.019835512391886,D,382,77.68999205561998,B,847,8.717265027590823,B
321,37.20586986072566,A,27,81.45645982439653,C,878,55.336433336656505,A,212,79.11705106181654,A
559,72.90934475369419,D,836,84.98814954463793,A,424,53.78629908186727,B,913,2.9353252946788944,B
988,46.15092308029726,C,895,83.57148236352735,A,838,49.327709504808055,C,892,56.42607125248919,A
181,55.17735816792844,B,242,60.83375064154481,C,683,84.35551084062588,D,224,75.96094321421714,B
618,54.785460095635244,C,487,99.40316287187007,D,622,55.87121540939294,A,522,37.886184193045956,A
711,97.60935585501528,D,971,18.95724447276244,B,679,16.800325386983417,A,80,57.83313397103391,C
386,37.33918311538417,D,240,18.271300359365934,B,637,62.954802995946295,D,112,6.018164165784484,B
618,21.56072544436216,C,304,4.2494447779263185,B,726,51.89457712395548,C,794,24.467866972504506,B
792,91.26740209629361,B,67,98.94438044930664,B,295,7.824348890122906,A,278,66.69496856660965,B
772,18.30908964224175,B,281,35.454030248011414,A,693,58.52701662691514,D,399,79.245641978313,A
108,83.60786173859012,B,192,76.44336377433822,D,595,8.859085888053572,A,512,12.320111242321326,C
531,15.871274651225653,B,119,6.911320964772465,A,982,72.75835381403415,C,570,96.65833188220094,A
410,66.21370908851323,B,152,30.57012252666569,D,415,65.82329555245629,A,764,40.05720251131974,A
971,15.90354051318907,A,777,62.76088679809526,B,874,49.83238634789435,A,828,92.53437479578099,A
296,92.38549610470352,A,392,52.95322951382724,C,319,75.12964542127094,C,332,54.43001646903929,D
818,56.93581998263029,D,231,21.5670757298927,C,25,28.79351729919532,A,167,64.76114800095971,D
171,33.59811007486867,A,351,46.697698366425605,A,758,45.1961896488288,D,899,18.416336733817968,D
331,14.891954721395896,B,761,11.769417195312755,C,553,2.5135478914990066,C,444,88.58858808864203,B
493,37.7480313784534,B,571,54.727643752700885,A,434,98.8410382251334,A,693,9.659210196697863,A
195,70.79698345201236,B,529,10.597202862451944,A,59,6.569206292211057,C,408,98.75547695899968,B
12,39.110137508926165,D,171,63.95761029839175,D,177,11.341072022154066,B,439,39.80473282352293,A
195,25.36331947344896,D,863,16.380400229940967,B,542,49.99367359147628,D,514,17.275065628510504,B
490,58.163535381087904,C,964,55.16150333452792,B,45,38.214424060474066,A,708,60.968274803692594,D
795,42.36436343087484,A,132,13.78294730249872,B,452,53.702518871101496,D,407,86.70432753049217,C
881,17.41481736699894,A,357,40.670332933481845,B,309,83.6661304471891,A,382,40.31247881773066,B
182,16.244811037468224,C,648,35.83132293385945,D,154,16.7034453003859,B,59,1.85066285494822,B
962,71.03873703196362,C,42,75.8846592834689,B,967,64.31363080646528,B,569,87.35410309251387,C
817,97.49251765610938,A,305,64.4750028168119,B,552,2.78550389116178,D,983,58.550842254454736,A
656,24.07631301534358,B,6,93.77179321989605,C,140,79.2144148360746,D,712,10.193914953662624,B
898,77.54171148231751,A,329,92.26915454323456,B,769,81.74732262868548,C,426,90.6974792580006,B
316,9.673063542596054,B,170,72.77460682757493,B,582,38.55840191685164,A,620,77.54825193510142,B
694,38.77601598616599,D,968,77.28798831838938,A,385,18.15999167915948,A,140,53.731837818925996,C
30,51.16212712801744,A,800,62.86632924113137,A,648,81.29504625656381,D,201,45.23010655800904,B
596,27.60594758368706,A,911,69.47465984372722,B,748,91.01169452390306,C,587,70.88429942266416,B
678,53.428263234910794,D,338,62.10501449470942,A,624,8.455364031153678,B,237,36.8535363867907,C
796,88.37882833872159,D,727,31.86473809883773,C,33,58.40087060287285,A,479,65.8301860779567,D
793,94.49935827314435,D,69,35.718268671265726,C,708,93.87727958821054,B,513,15.939735306895047,A
96,10.955138482931897,D,882,57.89864896899259,C,371,64.72985058253943,C,867,15.10072789623834,C
381,27.91274746443603,D,539,72.2975158120868,D,178,82.21169999031235,A,566,31.795015715430573,D
778,97.93425783425477,C,737,41.20578555061184,C,360,23.752372791463934,C,760,88.69500845005663,A
444,27.771422629822123,C,834,15.124112281848703,B,646,11.131201960408024,C,811,85.18250971941782,C
298,69.57802776320067,D,507,46.48229966690806,C,956,38.24260593334621,A,958,49.71897949667631,B
808,26.0919156931661,D,746,96.35559423297053,C,703,40.115905613077224,B,911,58.96207456378843,C
737,36.280193738782785,D,486,22.194599923820046,C,436,78.83416537216524,B,519,63.13217581670932,A
845,19.936619801792848,D,443,65.2578396091186,C,899,41.223153656089465,C,412,37.94609652621529,A
361,85.77371917601737,B,924,98.27163801820274,A,847,24.423623191551723,D,752,70.43117556869353,A
374,88.3822276181309,B,920,38.24753422660234,C,966,88.7477107965795,C,774,61.20661438855891,B
554,30.394338283627725,D,51,88.90047727531865,C,6,78.4827791066149,B,788,36.0815148992172,D
303,82.53539259289236,D,149,86.53686300042611,A,805,67.06286200001325,C,856,29.10340239975944,D
421,36.465923353661424,A,927,34.56545094349516,A,691,21.504151895030017,C,938,98.09496032894937,C
246,10.802922866620673,D,587,10.75321518646162,D,795,21.276390715291136,A,996,29.145177016903226,B
720,76.04956333191527,D,818,18.67537630211172,B,618,49.64416670837619,C,550,18.231251720176846,D
237,60.048178640985626,C,92,37.20916863204409,D,942,53.56116186214607,D,702,83.62527535593605,D
534,28.163861923404287,B,368,95.95429658558203,A,758,26.353436158480463,D,844,81.27282661797962,B
185,26.046974310672855,D,936,28.17056435976161,A,837,13.213669683713249,D,771,24.636944075031025,A
468,97.58671367774981,B,580,92.7596098467894,A,891,36.957167772461474,D,156,85.02073187820878,A
754,86.38760304841604,B,747,18.955103876094334,D,231,43.47923869308963,C,12,91.25448943888372,C
363,81.17003460800271,A,874,97.01143014342897,C,401,6.2016361213467075,D,759,33.84292583206675,A
283,13.673753155524896,B,656,30.066849004401718,B,727,56.89934418251319,D,848,33.52814805210229,A
553,75.76354015057778,B,76,63.676134080679354,B,785,1.1990560115842763,A,172,13.963709029069417,D
336,22.239481899125366,D,86,7.899431222582766,C,617,15.966122440076923,B,527,61.47159661279227,B
162,97.76150537761583,C,227,30.666752947544165,B,886,15.549000136300277,A,374,69.70454786966667,D
160,6.1568296082635126,D,363,21.860330231460004,C,23,69.06790485526419,D,311,8.265508476466945,C
474,35.86170987246411,D,959,1.3382501997053309,D,807,49.10328180536788,B,95,21.68153287113137,A
601,43.4361362370928,C,568,16.520208984015095,A,161,83.76759460492929,A,245,27.77140084914364,D
322,82.59608824466319,C,592,59.7172613338819,C,194,27.220015772435325,C,981,45.16010623137593,A
12,76.85605898240057,A,24,39.602097147261226,C,266,21.84686353482333,B,338,82.54530108967798,B
424,38.12422234971237,C,739,72.53452715577205,A,83,80.48661397154362,A,944,23.199498205355248,D
73,56.99046905234604,D,28,67.43638543039371,A,168,44.97620446503412,A,774,80.95121359530751,A
588,83.72392119716531,C,121,80.13065139178396,B,841,28.148832723552662,D,64,89.09401461859626,A
858,2.8017596229542185,C,490,86.8354772802303,C,655,42.40771986225831,B,721,20.853094680892205,D
201,80.41563185292274,C,605,82.16272480924252,A,555,43.10207895164284,D,727,99.29508388456762,C
522,94.74270650886217,B,853,45.35802313212009,B,344,57.63865813783512,B,547,52.158651899992456,B
864,4.174387626932945,A,624,31.564045306185264,D,12,4.728966686230835,D,466,55.629963092583644,D
505,5.512517720740076,B,890,50.7279438338787,C,534,25.546954794889135,B,11,61.991536729210665,B
738,35.106886551035984,B,345,53.977722157166156,D,530,47.22251433467737,B,791,80.47743709178329,A
688,9.689186812999779,A,999,32.00427717724701,A,450,54.68701357727626,A,313,65.67221050793563,B
788,48.448331949094936,B,31,54.460647968837065,A,574,16.716804966958787,D,81,73.75090320465438,D
39,73.14235782388809,C,655,11.472185564298528,C,701,20.168620388457494,B,582,44.531052375414006,B
60,57.123024268149955,A,879,23.87313770651351,D,956,73.03268926946157,B,984,59.40605281857436,C
578,20.446758998201293,B,810,74.858760602165,A,591,78.77015896527038,B,370,25.462611686566298,B
321,65.82631870300541,D,227,19.10039060405026,C,490,8.439107037910274,C,165,36.960959713252954,C
435,68.80059343871267,B,870,14.764746976096616,C,167,99.01792672905403,B,63,63.526512768687766,C
636,93.31214961281646,D,250,29.446975940755582,C,969,43.879261279556125,C,80,5.060044440433646,A
676,15.532892840327856,C,50,37.733862559364056,A,662,58.98934293403293,B,989,58.28466511079108,D
408,69.54128032606262,D,726,33.526319760373326,A,465,59.77143559524492,B,29,55.52154395916067,B
923,91.2312946664616,B,892,38.08593310157607,C,910,35.25615432039333,A,500,19.48303550235724,A
386,50.65485117874279,B,389,14.851321946863226,B,735,54.93427043032356,A,682,93.41437908083121,B
671,36.81816830644258,B,944,17.374120639454407,C,617,58.75680586071187,A,668,9.285421068787297,B
569,17.904199927894666,A,781,24.347662980159875,C,766,76.31551856230878,A,912,6.1008344330351125,B
78,86.811901762486,A,288,40.79720972787793,C,7,66.51745059023595,D,451,86.26150996858604,D
194,40.03039110921885,B,707,34.254011060225224,B,163,45.2210347533104,B,618,84.19018124839371,C
285,92.56336188350154,B,766,79.34215821123433,D,802,19.941730560747445,C,984,40.22783205701706,B
527,84.92807151494684,C,591,53.02627341304452,A,195,3.4908420363229564,B,274,97.5640790151288,B
524,38.287345327922374,A,475,57.99440167756741,A,319,65.53353613261808,B,944,97.57120746206355,C
613,57.81751658567999,A,756,56.498700505986115,D,130,48.29278192883529,B,401,13.372856074572862,A
156,3.6902295930982243,A,603,40.47873079766736,C,109,96.58695099738745,A,241,48.46773594617234,A
340,27.058918883846335,D,926,98.06784657985692,C,219,10.733369717832703,B,330,6.283360977960794,D
125,71.31701200835572,B,6,4.695548937403938,A,506,8.189696710896486,B,229,36.41796969305116,C
871,68.11318363878041,C,793,22.367940032867978,C,429,18.946569308670487,D,665,8.09520296096221,B
280,35.983576494633354,C,412,29.18081516685225,D,831,38.30655381188331,D,356,16.91756545691969,D
917,81.05219515903619,B,958,88.24850860047948,A,642,18.342292642143896,C,495,89.37507577720443,A
906,24.34776913808724,B,662,91.96804444461134,B,244,46.920762682560714,D,304,84.58921390623618,C
622,46.66578278207489,C,324,84.76427816162523,C,438,34.63108464256064,A,343,85.93537278637338,C
846,47.780532895779174,D,399,42.278147126295224,D,307,99.94980520726642,D,178,4.232942136059091,B
869,34.74086011813169,C,282,91.5477650842775,A,809,96.7036124638195,C,19,57.34954176691737,A
658,95.51194401139156,D,191,10.75230152596749,A,901,37.11677304744801,C,970,77.63386889211984,C
728,69.97171931799504,D,786,65.59103532794819,B,597,79.41784603740383,D,331,69.4739307948404,B
910,54.38073419740286,A,585,93.78515398057094,C,255,24.923118708340002,B,41,50.55982713885094,C
674,51.540994245476206,B,959,75.73508416713804,B,327,6.716917392865796,C,261,13.052414488986443,C
128,16.770313154638558,A,830,28.50884969162139,D,409,5.008316621854563,D,262,77.62216175461927,C
314,37.84650280974173,D,500,72.03307595903044,A,749,3.8885315947680033,D,387,89.0992560766502,A
332,67.60455815818163,C,580,30.181573586703706,A,1,73.85757900596352,D,301,27.570321772006874,A
150,92.53245174898663,A,816,12.046629306797131,B,777,34.88004475422071,C,230,54.41990815395842,A
454,81.82994187979202,C,434,72.00493184954213,B,194,82.55965574819622,B,587,49.55086226745627,D
36,30.738590592037145,D,63,18.74343772768071,B,963,87.50955968794072,A,701,73.58260800570902,A
685,43.9617059433034,C,453,11.995428942753454,C,364,31.24502376321584,D,112,92.67862406350085,B
420,9.208834550566662,A,493,55.62424541020011,A,869,29.625217068878715,B,363,45.85778860018276,C
